Well_ID,UWI,Area,Surf_Latitude,Surf_Longitude,Well_Status_Text,Well_Status_Group,Available_Volume_m3,Legal Subdivisions,Section,Township,Range,Meridian,Crooked_Hole_TF,Deviated_Hole_TF,Horizontal_Hole_TF,Burst_Pressure_psi,Format,STRM,orphan
100/10-33-070-18W5/00,100/10-33-070-18W5,AB,55.10705,-116.68021,Susp OIL,SUSP,38.31055637,10,33,70,18,5,F,F,F,,ATS,33-70-18-5,0
100/10-33-071-04W5/00,100/10-33-071-04W5,AB,55.19459,-114.55088,Susp OIL,SUSP,18.4705137,10,33,71,4,5,F,F,F,,ATS,33-71-4-5,0
100/10-33-071-26W5/00,100/10-33-071-26W5,AB,55.1978,-117.93509,ABD Whip,ABD,68.62643414,10,33,71,26,5,F,F,T,5808.225589,ATS,33-71-26-5,0
100/10-33-075-20W5/00,100/10-33-075-20W5,AB,55.54467,-117.03986,Susp GAS,SUSP,15.45665561,10,33,75,20,5,F,F,F,3450.842409,ATS,33-75-20-5,0
100/10-33-077-07W6/00,100/10-33-077-07W6,AB,55.71858,-119.02082,Susp OIL,SUSP,23.1727211,10,33,77,7,6,F,F,F,6171.820482,ATS,33-77-7-6,0
100/10-33-078-08W5/00,100/10-33-078-08W5,AB,55.80458,-115.17561,Susp WTR Inj,SUSP,26.41150663,10,33,78,8,5,F,F,F,,ATS,33-78-8-5,0
100/10-33-078-12W6/00,100/10-33-078-12W6,AB,55.80307,-119.7948,ABD Whip,ABD,23.14957422,10,33,78,12,6,F,T,F,3199.600774,ATS,33-78-12-6,0
100/10-33-078-15W4/00,100/10-33-078-15W4,AB,55.80261,-112.26934,Susp GAS,SUSP,11.03634225,10,33,78,15,4,F,F,F,3035.000733,ATS,33-78-15-4,1
100/10-33-079-08W5/00,100/10-33-079-08W5,AB,55.89233,-115.18473,Susp OIL,SUSP,26.27508831,10,33,79,8,5,F,F,F,,ATS,33-79-8-5,0
100/10-33-079-25W4/00,100/10-33-079-25W4,AB,55.88327,-113.85497,Pump BIT OIL,IDLE,16.05012011,10,33,79,25,4,F,F,T,,ATS,33-79-25-4,0
100/10-33-080-08W5/00,100/10-33-080-08W5,AB,55.97949,-115.1853,ABD Whip OIL,ABD,23.16045878,10,33,80,8,5,F,F,F,4243.126581,ATS,33-80-8-5,0
100/10-33-081-20W4/00,100/10-33-081-20W4,AB,56.06797,-113.11131,Susp WTR Inj,SUSP,17.20295579,10,33,81,20,4,F,F,T,2880.769206,ATS,33-81-20-4,0
100/10-33-083-13W5/00,100/10-33-083-13W5,AB,56.23964,-115.9876,ABD Zn GAS,ABD,8.307722474,10,33,83,13,5,F,F,F,,ATS,33-83-13-5,0
100/10-33-085-11W6/00,100/10-33-085-11W6,AB,56.41588,-119.67004,Susp GAS,SUSP,10.15821819,10,33,85,11,6,F,F,F,,ATS,33-85-11-6,0
100/10-33-085-25W5/02,100/10-33-085-25W5,AB,56.41767,-117.88212,ABD Zn GAS,ABD,7.782836864,10,33,85,25,5,F,F,F,24158.653,ATS,33-85-25-5,0
100/10-33-099-12W6/00,100/10-33-099-12W6,AB,57.63699,-119.89871,Susp GAS,SUSP,10.77386777,10,33,99,12,6,F,F,F,4340.008779,ATS,33-99-12-6,0
100/10-33-104-06W6/00,100/10-33-104-06W6,AB,58.07406,-118.92135,Susp GAS,SUSP,5.905105623,10,33,104,6,6,F,F,F,,ATS,33-104-6-6,1
100/10-34-007-09W4/02,100/10-34-007-09W4,AB,49.60708,-111.1399,Susp GAS,SUSP,6.83884083,10,34,7,9,4,F,F,F,3496.647144,ATS,34-7-9-4,0
100/10-34-015-13W4/03,100/10-34-015-13W4,AB,50.30593,-111.71078,Susp GAS,SUSP,10.90580173,10,34,15,13,4,F,F,F,3450.842409,ATS,34-15-13-4,0
100/10-34-019-17W4/00,100/10-34-019-17W4,AB,50.65384,-112.27539,Susp OIL,SUSP,11.62756854,10,34,19,17,4,F,F,F,,ATS,34-19-17-4,0
100/10-34-021-18W4/00,100/10-34-021-18W4,AB,50.82791,-112.42199,Susp GAS,SUSP,6.443799012,10,34,21,18,4,F,T,F,3496.647144,ATS,34-21-18-4,0
100/10-34-022-13W4/02,100/10-34-022-13W4,AB,50.91437,-111.72129,Susp GAS,SUSP,11.82547581,10,34,22,13,4,F,F,F,3450.842409,ATS,34-22-13-4,0
100/10-34-024-06W5/00,100/10-34-024-06W5,AB,51.08597,-114.76539,Susp GAS,SUSP,55.01950151,10,34,24,6,5,F,T,F,,ATS,34-24-6-5,0
100/10-34-024-12W4/02,100/10-34-024-12W4,AB,51.09187,-111.59413,Susp OIL,SUSP,14.08634124,10,34,24,12,4,F,F,F,3450.842409,ATS,34-24-12-4,0
100/10-34-025-15W4/02,100/10-34-025-15W4,AB,51.17787,-112.01387,ABD Zn,ABD,9.475873228,10,34,25,15,4,F,F,F,,ATS,34-25-15-4,0
100/10-34-027-19W4/04,100/10-34-027-19W4,AB,51.35084,-112.59451,Susp GAS,SUSP,6.468374324,10,34,27,19,4,F,F,F,3450.842409,ATS,34-27-19-4,0
100/10-34-028-11W4/02,100/10-34-028-11W4,AB,51.44069,-111.46565,Susp GAS,SUSP,8.707337327,10,34,28,11,4,F,F,F,,ATS,34-28-11-4,0
100/10-34-030-05W4/02,100/10-34-030-05W4,AB,51.61447,-110.62314,ABD Zn GAS,ABD,11.72584445,10,34,30,5,4,F,F,F,3450.842409,ATS,34-30-5-4,0
100/10-34-030-13W4/03,100/10-34-030-13W4,AB,51.61596,-111.74588,Susp GAS,SUSP,9.710846154,10,34,30,13,4,F,F,F,,ATS,34-30-13-4,0
100/10-34-031-16W4/03,100/10-34-031-16W4,AB,51.70331,-112.18951,ABD Zn,ABD,10.48656463,10,34,31,16,4,F,F,F,,ATS,34-31-16-4,0
100/10-34-035-10W4/00,100/10-34-035-10W4,AB,52.05075,-111.34629,Susp OIL,SUSP,9.153683278,10,34,35,10,4,F,F,F,,ATS,34-35-10-4,0
100/10-34-036-04W4/02,100/10-34-036-04W4,AB,52.13748,-110.49008,ABD Zn GAS,ABD,10.21757897,10,34,36,4,4,F,F,F,,ATS,34-36-4-4,0
100/10-34-036-14W4/00,100/10-34-036-14W4,AB,52.13904,-111.91599,ABD Zn,ABD,9.743680799,10,34,36,14,4,F,F,F,,ATS,34-36-14-4,0
100/10-34-038-03W5/00,100/10-34-038-03W5,AB,52.31412,-114.34313,Susp OIL,SUSP,13.30921665,10,34,38,3,5,F,F,F,,ATS,34-38-3-5,0
100/10-34-039-11W4/00,100/10-34-039-11W4,AB,52.39838,-111.50363,Susp GAS,SUSP,8.131704963,10,34,39,11,4,F,F,F,3496.647144,ATS,34-39-11-4,0
100/10-34-040-04W5/02,100/10-34-040-04W5,AB,52.49007,-114.48839,Susp GAS,SUSP,21.65444814,10,34,40,4,5,F,F,F,,ATS,34-40-4-5,0
100/10-34-040-07W5/05,100/10-34-040-07W5,AB,52.48965,-114.92188,Susp OIL,SUSP,22.2254568,10,34,40,7,5,F,F,F,,ATS,34-40-7-5,0
100/10-34-041-04W5/00,100/10-34-041-04W5,AB,52.5759,-114.49157,ABD Zn OIL,ABD,19.67000431,10,34,41,4,5,F,F,F,,ATS,34-41-4-5,0
100/10-34-041-09W5/00,100/10-34-041-09W5,AB,52.57586,-115.20996,Susp WTR Inj,SUSP,21.73140434,10,34,41,9,5,F,F,F,,ATS,34-41-9-5,0
100/10-34-043-09W5/00,100/10-34-043-09W5,AB,52.75077,-115.22055,ABD Zn,ABD,42.02910521,10,34,43,9,5,F,F,F,4207.525256,ATS,34-43-9-5,0
100/10-34-043-10W4/02,100/10-34-043-10W4,AB,52.75239,-111.36587,Susp GAS,SUSP,6.915797028,10,34,43,10,4,F,F,F,3496.647144,ATS,34-43-10-4,0
100/10-34-043-28W4/00,100/10-34-043-28W4,AB,52.74931,-113.98157,Susp WTR Inj,SUSP,10.36343472,10,34,43,28,4,F,F,F,3496.647144,ATS,34-43-28-4,0
100/10-34-044-06W5/00,100/10-34-044-06W5,AB,52.84596,-114.75626,ABD Whip,ABD,15.21997255,10,34,44,6,5,F,F,T,3035.000733,ATS,34-44-6-5,0
100/10-34-045-06W5/02,100/10-34-045-06W5,AB,52.92721,-114.78169,Pump OIL,IDLE,18.40114544,10,34,45,6,5,F,F,F,,ATS,34-45-6-5,0
100/10-34-046-02W5/00,100/10-34-046-02W5,AB,53.01294,-114.20213,Susp OIL,SUSP,15.23593384,10,34,46,2,5,F,F,F,3853.523985,ATS,34-46-2-5,0
100/10-34-046-08W5/00,100/10-34-046-08W5,AB,53.01252,-115.07395,Susp OIL,SUSP,24.677921,10,34,46,8,5,F,F,F,4243.126581,ATS,34-46-8-5,0
100/10-34-046-17W4/00,100/10-34-046-17W4,AB,53.01251,-112.38341,ABD Zn GAS,ABD,5.284325623,10,34,46,17,4,F,F,F,,ATS,34-46-17-4,1
100/10-34-047-14W5/00,100/10-34-047-14W5,AB,53.10051,-115.95966,Susp GAS,SUSP,43.21088639,10,34,47,14,5,F,F,F,,ATS,34-47-14-5,0
100/10-34-048-08W5/00,100/10-34-048-08W5,AB,53.1869,-115.08339,Susp OIL,SUSP,23.36891823,10,34,48,8,5,F,F,F,,ATS,34-48-8-5,0
100/10-34-048-10W5/00,100/10-34-048-10W5,AB,53.18686,-115.37664,Susp WTR Inj,SUSP,17.90206391,10,34,48,10,5,F,F,F,,ATS,34-48-10-5,0
100/10-34-049-15W5/03,100/10-34-049-15W5,AB,53.27404,-116.1088,Test GAS,IDLE,32.77871681,10,34,49,15,5,F,F,F,4243.126581,ATS,34-49-15-5,0
100/10-34-051-12W5/00,100/10-34-051-12W5,AB,53.45018,-115.67996,Susp GAS,SUSP,34.92002461,10,34,51,12,5,F,F,F,6171.820482,ATS,34-51-12-5,0
100/10-34-051-19W5/02,100/10-34-051-19W5,AB,53.44821,-116.7121,ABD Zn,ABD,24.47865828,10,34,51,19,5,F,F,F,8486.253162,ATS,34-51-19-5,0
100/10-34-052-05W4/02,100/10-34-052-05W4,AB,53.53633,-110.65251,Pump OIL,IDLE,14.94685722,10,34,52,5,4,F,F,F,2560.262418,ATS,34-52-5-4,0
100/10-34-053-10W5/00,100/10-34-053-10W5,AB,53.62318,-115.39227,Pump OIL,IDLE,27.80000994,10,34,53,10,5,F,T,F,41037.66549,ATS,34-53-10-5,0
100/10-34-053-17W4/03,100/10-34-053-17W4,AB,53.62483,-112.41686,Susp GAS,SUSP,6.754702053,10,34,53,17,4,F,F,F,,ATS,34-53-17-4,1
100/10-34-053-25W5/00,100/10-34-053-25W5,AB,53.62396,-117.59551,ABD Zn,ABD,29.51834554,10,34,53,25,5,F,F,F,,ATS,34-53-25-5,0
100/10-34-054-22W5/00,100/10-34-054-22W5,AB,53.71625,-117.1543,Susp GAS,SUSP,22.5440618,10,34,54,22,5,F,T,F,6312.740043,ATS,34-54-22-5,0
100/10-34-055-03W4/00,100/10-34-055-03W4,AB,53.79793,-110.35913,Susp BIT OIL,SUSP,11.06117091,10,34,55,3,4,F,F,F,3024.381972,ATS,34-55-3-4,0
100/10-34-055-06W4/03,100/10-34-055-06W4,AB,53.79591,-110.80464,ABD Zn BIT OIL,ABD,11.09841391,10,34,55,6,4,F,F,F,,ATS,34-55-6-4,0
100/10-34-055-14W5/02,100/10-34-055-14W5,AB,53.79894,-115.99365,Act Cmgl,IDLE,20.88078183,10,34,55,14,5,F,F,F,6312.740043,ATS,34-55-14-5,0
100/10-34-056-21W4/02,100/10-34-056-21W4,AB,53.88529,-113.03463,Susp OIL,SUSP,16.23794788,10,34,56,21,4,F,F,F,,ATS,34-56-21-4,0
100/10-34-057-17W4/03,100/10-34-057-17W4,AB,53.9727,-112.43873,Susp GAS,SUSP,8.275533881,10,34,57,17,4,F,F,F,,ATS,34-57-17-4,1
100/10-34-057-20W5/03,100/10-34-057-20W5,AB,53.97294,-116.88281,Susp GAS,SUSP,29.61043962,10,34,57,20,5,F,T,F,,ATS,34-57-20-5,0
100/10-34-058-07W4/00,100/10-34-058-07W4,AB,54.05991,-110.95051,Susp BIT OIL,SUSP,11.71913058,10,34,58,7,4,F,T,F,3505.415991,ATS,34-58-7-4,0
100/10-34-058-18W5/00,100/10-34-058-18W5,AB,54.05968,-116.58661,ABD Whip GAS,ABD,81.47278617,10,34,58,18,5,F,F,F,,ATS,34-58-18-5,0
100/10-34-058-26W5/02,100/10-34-058-26W5,AB,54.05835,-117.77597,Act Cmgl,IDLE,41.58459607,10,34,58,26,5,F,T,F,8486.253162,ATS,34-58-26-5,0
100/10-34-060-08W4/02,100/10-34-060-08W4,AB,54.23425,-111.11533,ABD Zn,ABD,6.479279201,10,34,60,8,4,F,F,F,1872.385961,ATS,34-60-8-4,0
100/10-34-060-21W5/02,100/10-34-060-21W5,AB,54.23257,-117.06535,Susp GAS,SUSP,35.07023804,10,34,60,21,5,F,T,F,8943.035603,ATS,34-60-21-5,0
100/10-34-061-09W6/00,100/10-34-061-09W6,AB,54.32271,-119.25746,Susp GAS,SUSP,44.71148792,10,34,61,9,6,F,F,F,,ATS,34-61-9-6,0
100/10-34-062-18W5/00,100/10-34-062-18W5,AB,54.407,-116.60514,Susp GAS,SUSP,28.83638061,10,34,62,18,5,F,T,F,3853.523985,ATS,34-62-18-5,0
100/10-34-063-06W4/00,100/10-34-063-06W4,AB,54.49686,-110.82363,Susp BIT OIL,SUSP,7.945173272,10,34,63,6,4,F,F,F,3505.415991,ATS,34-63-6-4,0
100/10-34-063-07W4/00,100/10-34-063-07W4,AB,54.49691,-110.97018,Susp BIT OIL,SUSP,11.08103385,10,34,63,7,4,F,T,F,3505.415991,ATS,34-63-7-4,0
100/10-34-063-12W5/00,100/10-34-063-12W5,AB,54.49747,-115.722,Susp GAS,SUSP,14.32924414,10,34,63,12,5,F,F,F,4340.008779,ATS,34-63-12-5,0
100/10-34-063-19W5/02,100/10-34-063-19W5,AB,54.49578,-116.78315,ABD Zn GAS,ABD,43.8623222,10,34,63,19,5,F,F,F,,ATS,34-63-19-5,0
100/10-34-064-11W5/00,100/10-34-064-11W5,AB,54.584,-115.57195,Susp OIL,SUSP,25.28165029,10,34,64,11,5,F,F,F,,ATS,34-64-11-5,0
100/10-34-064-13W5/00,100/10-34-064-13W5,AB,54.58344,-115.87613,Susp OIL,SUSP,43.73356783,10,34,64,13,5,F,F,F,,ATS,34-64-13-5,0
100/10-34-064-19W5/02,100/10-34-064-19W5,AB,54.5834,-116.78321,ABD Zn GAS,ABD,21.35943038,10,34,64,19,5,F,F,F,,ATS,34-64-19-5,0
100/10-34-065-04W6/02,100/10-34-065-04W6,AB,54.67112,-118.51149,Susp GAS,SUSP,29.46022619,10,34,65,4,6,F,F,F,3853.523985,ATS,34-65-4-6,0
100/10-34-065-23W5/00,100/10-34-065-23W5,AB,54.67165,-117.38703,Susp GAS,SUSP,19.35147532,10,34,65,23,5,F,F,F,,ATS,34-65-23-5,0
100/10-34-066-07W6/00,100/10-34-066-07W6,AB,54.75954,-118.96547,Susp GAS,SUSP,38.47303212,10,34,66,7,6,F,F,F,6171.820482,ATS,34-66-7-6,0
100/10-34-066-10W5/00,100/10-34-066-10W5,AB,54.75789,-115.4218,Susp WTR Inj,SUSP,41.3470136,10,34,66,10,5,F,F,F,,ATS,34-66-10-5,0
100/10-34-067-04W6/00,100/10-34-067-04W6,AB,54.84669,-118.5177,Susp GAS,SUSP,59.17912655,10,34,67,4,6,F,F,F,6527.836699,ATS,34-67-4-6,0
100/10-34-067-10W5/00,100/10-34-067-10W5,AB,54.84457,-115.43495,Susp OIL,SUSP,36.62142165,10,34,67,10,5,F,F,F,,ATS,34-67-10-5,0
100/10-34-068-07W6/02,100/10-34-068-07W6,AB,54.93412,-118.97459,Susp GAS,SUSP,21.7221696,10,34,68,7,6,F,F,F,6312.740043,ATS,34-68-7-6,0
100/10-34-068-10W5/00,100/10-34-068-10W5,AB,54.93222,-115.43464,ABD Whip OIL,ABD,24.87737373,10,34,68,10,5,F,F,F,,ATS,34-68-10-5,0
100/10-34-068-11W5/00,100/10-34-068-11W5,AB,54.93227,-115.58737,Susp WTR Inj,SUSP,26.26771572,10,34,68,11,5,F,F,F,,ATS,34-68-11-5,0
100/10-34-068-25W5/02,100/10-34-068-25W5,AB,54.93173,-117.7223,ABD Zn GAS,ABD,25.24505335,10,34,68,25,5,F,F,F,3853.523985,ATS,34-68-25-5,0
100/10-34-069-03W5/00,100/10-34-069-03W5,AB,55.02009,-114.36662,ABD Zn OIL,ABD,16.96114612,10,34,69,3,5,F,F,F,,ATS,34-69-3-5,0
100/10-34-069-09W6/00,100/10-34-069-09W6,AB,55.01898,-119.28133,Susp GAS,SUSP,27.42927927,10,34,69,9,6,F,F,F,6171.820482,ATS,34-69-9-6,0
100/10-34-069-10W5/00,100/10-34-069-10W5,AB,55.01961,-115.43462,Susp OIL,SUSP,22.39425373,10,34,69,10,5,F,F,F,,ATS,34-69-10-5,0
100/10-34-069-23W5/00,100/10-34-069-23W5,AB,55.02094,-117.41763,Susp OIL,SUSP,40.6802499,10,34,69,23,5,F,F,F,5605.125797,ATS,34-69-23-5,0
100/10-34-070-18W5/00,100/10-34-070-18W5,AB,55.10702,-116.6548,Act WTR Inj,IDLE,26.81153952,10,34,70,18,5,F,F,F,,ATS,34-70-18-5,0
100/10-34-071-03W5/06,100/10-34-071-03W5,AB,55.19579,-114.36748,Susp GAS,SUSP,6.514358028,10,34,71,3,5,F,F,F,3853.523985,ATS,34-71-3-5,0
100/10-34-071-04W5/00,100/10-34-071-04W5,AB,55.19471,-114.52643,Susp OIL,SUSP,41.86113168,10,34,71,4,5,F,F,F,3505.415991,ATS,34-71-4-5,0
100/10-34-077-25W4/00,100/10-34-077-25W4,AB,55.71892,-113.79276,Susp BIT OIL,SUSP,14.25662029,10,34,77,25,4,F,T,F,3035.000733,ATS,34-77-25-4,0
100/10-34-078-08W5/00,100/10-34-078-08W5,AB,55.80506,-115.14946,Susp Solv Inj,SUSP,17.14276275,10,34,78,8,5,F,F,F,,ATS,34-78-8-5,0
100/10-34-079-08W5/00,100/10-34-079-08W5,AB,55.89262,-115.15883,ABD Zn OIL,ABD,24.18896095,10,34,79,8,5,F,F,F,,ATS,34-79-8-5,0
100/10-34-080-04W6/02,100/10-34-080-04W6,AB,55.97981,-118.53228,Act Cmgl,IDLE,35.67631086,10,34,80,4,6,F,F,F,,ATS,34-80-4-6,0
100/10-34-080-08W6/00,100/10-34-080-08W6,AB,55.96771,-119.14329,Susp OIL,SUSP,19.24724559,10,34,80,8,6,F,F,T,6171.820482,ATS,34-80-8-6,0
100/10-34-080-09W5/02,100/10-34-080-09W5,AB,55.98175,-115.31305,Susp OIL,SUSP,20.24815754,10,34,80,9,5,F,T,F,3853.523985,ATS,34-80-9-5,0
100/10-34-080-12W6/00,100/10-34-080-12W6,AB,55.97917,-119.78516,ABD Whip,ABD,12.48881924,10,34,80,12,6,F,T,F,,ATS,34-80-12-6,0
100/10-34-080-16W6/00,100/10-34-080-16W6,BC,55.98849,-120.41032,Susp GAS Prod,IDLE,20.72994768,10,34,80,16,6,F,T,F,6312.740043,ATS,34-80-16-6,0
100/10-34-081-09W5/00,100/10-34-081-09W5,AB,56.06707,-115.31548,Pump OIL,IDLE,17.56037839,10,34,81,9,5,F,F,F,,ATS,34-81-9-5,0
100/10-34-084-17W6/00,100/10-34-084-17W6,BC,56.32404,-120.60217,Susp OIL Prod,SUSP,23.58964001,10,34,84,17,6,F,T,F,3853.523985,ATS,34-84-17-6,0
100/10-34-087-23W6/00,100/10-34-087-23W6,BC,56.59536,-121.59643,ABD Zn GAS Prod,ABD,42.25839034,10,34,87,23,6,F,F,T,5098.786896,ATS,34-87-23-6,0
100/10-34-090-10W5/00,100/10-34-090-10W5,AB,56.85248,-115.49839,Susp OIL,SUSP,23.23963182,10,34,90,10,5,F,F,F,3035.000733,ATS,34-90-10-5,0
100/10-34-093-12W6/02,100/10-34-093-12W6,AB,57.11447,-119.83364,Susp GAS,SUSP,7.14153521,10,34,93,12,6,F,F,F,6312.740043,ATS,34-93-12-6,0
100/10-34-095-03W6/00,100/10-34-095-03W6,AB,57.28887,-118.3892,Susp GAS,SUSP,10.97937566,10,34,95,3,6,F,F,F,,ATS,34-95-3-6,0
100/10-35-006-19W4/00,100/10-35-006-19W4,AB,49.51779,-112.45782,Flow GAS,IDLE,12.08145176,10,35,6,19,4,F,F,F,,ATS,35-6-19-4,0
100/10-35-010-18W4/00,100/10-35-010-18W4,AB,49.86889,-112.33884,Susp OIL,SUSP,16.06057492,10,35,10,18,4,F,F,F,3450.842409,ATS,35-10-18-4,0
100/10-35-011-10W4/00,100/10-35-011-10W4,AB,49.95986,-111.25624,Flow GAS,IDLE,6.160600202,10,35,11,10,4,F,T,F,3496.647144,ATS,35-11-10-4,0
100/10-35-016-01W4/02,100/10-35-016-01W4,AB,50.39343,-110.03382,Act Cmgl,IDLE,5.004205061,10,35,16,1,4,F,F,F,,ATS,35-16-1-4,0
100/10-35-016-09W4/00,100/10-35-016-09W4,AB,50.39266,-111.13551,Act Obsrv,IDLE,14.81441655,10,35,16,9,4,F,F,F,,ATS,35-16-9-4,0
100/10-35-016-11W4/00,100/10-35-016-11W4,AB,50.39383,-111.41588,Susp OIL,SUSP,15.28958149,10,35,16,11,4,F,T,F,3450.842409,ATS,35-16-11-4,0
100/10-35-019-03W5/00,100/10-35-019-03W5,AB,50.65382,-114.31057,ABD Whip OIL,ABD,58.71483048,10,35,19,3,5,F,T,F,,ATS,35-19-3-5,0
100/10-35-021-16W4/02,100/10-35-021-16W4,AB,50.82774,-112.11591,Act Cmgl,IDLE,8.957701492,10,35,21,16,4,F,F,F,3496.647144,ATS,35-21-16-4,0
100/10-35-021-19W4/00,100/10-35-021-19W4,AB,50.82729,-112.53068,Susp OIL,SUSP,12.9183805,10,35,21,19,4,F,F,F,3496.647144,ATS,35-21-19-4,0
100/10-35-023-20W4/00,100/10-35-023-20W4,AB,51.00325,-112.6882,Susp GAS,SUSP,21.33643853,10,35,23,20,4,F,F,F,,ATS,35-23-20-4,0
100/10-35-024-20W4/02,100/10-35-024-20W4,AB,51.09055,-112.68818,Susp GAS,SUSP,17.85700495,10,35,24,20,4,F,F,F,,ATS,35-24-20-4,0
100/10-35-024-21W4/02,100/10-35-024-21W4,AB,51.09059,-112.82772,Susp GAS,SUSP,19.90174697,10,35,24,21,4,F,F,F,,ATS,35-24-21-4,0
100/10-35-025-15W4/02,100/10-35-025-15W4,AB,51.17898,-111.99281,Act Cmgl,IDLE,10.24646129,10,35,25,15,4,F,F,F,,ATS,35-25-15-4,0
100/10-35-027-08W4/00,100/10-35-027-08W4,AB,51.35187,-111.02067,Susp GAS,SUSP,10.32239141,10,35,27,8,4,F,F,F,3496.647144,ATS,35-27-8-4,0
100/10-35-029-20W4/00,100/10-35-029-20W4,AB,51.52813,-112.71148,Susp GAS,SUSP,9.963135808,10,35,29,20,4,F,F,F,3450.842409,ATS,35-29-20-4,0
100/10-35-031-06W4/00,100/10-35-031-06W4,AB,51.70157,-110.74621,ABD Zn GAS,ABD,12.40027211,10,35,31,6,4,F,F,F,,ATS,35-31-6-4,0
100/10-35-033-26W4/00,100/10-35-033-26W4,AB,51.87505,-113.58065,ABD Zn OIL,ABD,54.18856458,10,35,33,26,4,F,F,F,3993.155092,ATS,35-33-26-4,0
100/10-35-034-07W4/00,100/10-35-034-07W4,AB,51.96356,-110.88802,Flow GAS,IDLE,8.295878186,10,35,34,7,4,F,F,F,,ATS,35-34-7-4,0
100/10-35-035-10W4/00,100/10-35-035-10W4,AB,52.05034,-111.32323,Susp WTR Inj,SUSP,8.938205922,10,35,35,10,4,F,F,F,4313.338805,ATS,35-35-10-4,0
100/10-35-036-06W4/00,100/10-35-036-06W4,AB,52.13768,-110.75158,Susp GAS,SUSP,7.962401327,10,35,36,6,4,F,F,F,,ATS,35-36-6-4,0
100/10-35-039-08W5/00,100/10-35-039-08W5,AB,52.40263,-115.04273,Susp OIL,SUSP,32.40624881,10,35,39,8,5,F,F,F,5400.342921,ATS,35-39-8-5,0
100/10-35-039-24W4/02,100/10-35-039-24W4,AB,52.39957,-113.34841,Susp OIL,SUSP,27.88145236,10,35,39,24,4,F,F,F,,ATS,35-39-24-4,0
100/10-35-040-03W5/02,100/10-35-040-03W5,AB,52.49001,-114.32037,Act Cmgl,IDLE,32.58711804,10,35,40,3,5,F,F,F,,ATS,35-40-3-5,0
100/10-35-040-05W5/00,100/10-35-040-05W5,AB,52.48897,-114.60954,Susp OIL,SUSP,28.70609345,10,35,40,5,5,F,F,F,3853.523985,ATS,35-40-5-5,0
100/10-35-040-07W5/02,100/10-35-040-07W5,AB,52.49031,-114.89528,Susp OIL,SUSP,35.48409138,10,35,40,7,5,F,F,F,,ATS,35-40-7-5,0
100/10-35-040-08W5/00,100/10-35-040-08W5,AB,52.48857,-115.04199,Susp GAS,SUSP,20.8294777,10,35,40,8,5,F,F,F,,ATS,35-40-8-5,0
100/10-35-042-16W5/00,100/10-35-042-16W5,AB,52.65727,-116.19221,ABD Whip,ABD,92.61092595,10,35,42,16,5,F,T,F,7241.724534,ATS,35-42-16-5,0
100/10-35-043-02W5/00,100/10-35-043-02W5,AB,52.75022,-114.18668,ABD Whip,ABD,9.501128181,10,35,43,2,5,F,T,F,2373.124421,ATS,35-43-2-5,0
100/10-35-043-15W5/00,100/10-35-043-15W5,AB,52.75726,-116.05261,Susp GAS,SUSP,33.18864316,10,35,43,15,5,F,F,T,10190.82389,ATS,35-43-15-5,0
100/10-35-044-03W5/00,100/10-35-044-03W5,AB,52.83161,-114.31781,Susp GAS,SUSP,19.54071789,10,35,44,3,5,F,F,T,6312.740043,ATS,35-44-3-5,0
100/10-35-045-17W5/00,100/10-35-045-17W5,AB,52.92478,-116.35575,Susp OIL,SUSP,52.03840207,10,35,45,17,5,F,F,F,7986.310184,ATS,35-45-17-5,0
100/10-35-047-01W4/00,100/10-35-047-01W4,AB,53.09724,-110.03785,Susp OIL,SUSP,14.77305655,10,35,47,1,4,F,F,F,3035.000733,ATS,35-47-1-4,0
100/10-35-047-06W5/00,100/10-35-047-06W5,AB,53.11427,-114.76273,Susp OIL,SUSP,11.2869091,10,35,47,6,5,F,F,T,8680.017559,ATS,35-47-6-5,0
100/10-35-047-07W5/00,100/10-35-047-07W5,AB,53.09959,-114.91287,Susp OIL,SUSP,23.35972149,10,35,47,7,5,F,F,F,,ATS,35-47-7-5,0
100/10-35-047-08W5/00,100/10-35-047-08W5,AB,53.09959,-115.05917,Susp OIL,SUSP,24.59361754,10,35,47,8,5,F,F,F,,ATS,35-47-8-5,0
100/10-35-047-09W5/00,100/10-35-047-09W5,AB,53.0996,-115.20536,Susp WTR Inj,SUSP,25.47497187,10,35,47,9,5,F,F,F,,ATS,35-47-9-5,0
100/10-35-048-08W5/00,100/10-35-048-08W5,AB,53.1869,-115.05902,Act Obsrv,IDLE,23.35972149,10,35,48,8,5,F,F,F,,ATS,35-48-8-5,0
100/10-35-048-09W5/00,100/10-35-048-09W5,AB,53.1869,-115.20534,ABD Zn OIL,ABD,23.49767261,10,35,48,9,5,F,F,F,,ATS,35-48-9-5,0
100/10-35-048-17W5/02,100/10-35-048-17W5,AB,53.18757,-116.37243,Susp GAS,SUSP,59.58879954,10,35,48,17,5,F,F,F,6527.836699,ATS,35-48-17-5,0
100/10-35-049-08W5/00,100/10-35-049-08W5,AB,53.27421,-115.05901,Susp WTR Inj,SUSP,14.81150298,10,35,49,8,5,F,F,F,,ATS,35-49-8-5,0
100/10-35-049-10W5/00,100/10-35-049-10W5,AB,53.27422,-115.3516,Susp WTR Inj,SUSP,16.93036365,10,35,49,10,5,F,F,F,,ATS,35-49-10-5,0
